Date,Message,Permalink,Platform,Type
2022-02-11T07:39:35Z,Allona Lahn,https://www.facebook.com/MMAMVAUSTRALIA/videos/539073077642367/,facebook,PostedOnFacebookActivity
2021-12-04T21:27:42Z,"Darren Badger I agree. Set one up whenever you feel is the best time and we will help promote it. P.S we do millions march events every 3 months. The next one is feb. the one after that is May which for 4 years has been our “annual” event. Reclaim the line is running one next weekend. Another group is running one the weekend after. These events only happen when people put them on, we don’t own protests. If you have an idea, go ahead and do it 👍🏼",https://www.facebook.com/MMAMVAUSTRALIA/posts/443379067382527?comment_id=443421254044975&reply_comment_id=443427330711034,facebook,CommentedOnFacebookActivity
2021-11-16T05:15:20Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/432052215181879,facebook,PostedOnFacebookActivity
2022-01-01T02:06:26Z,Gary Raymond Richards it was not a MMAMV event. We also have no involvement at all this the plans of it and what happens. That is for elders to talk about and we are obviously not in those discussions. I am simply there to show what is happening. I was there to film a peaceful ceremony. If I knew it was anything different I would not of been there filming.,https://www.facebook.com/MMAMVAUSTRALIA/posts/459012492485851?comment_id=459039465816487&reply_comment_id=460091569044610,facebook,CommentedOnFacebookActivity
2021-11-05T21:56:52Z,Karen Plath ,https://www.facebook.com/MMAMVAUSTRALIA/posts/425236519196782?comment_id=425240055863095&reply_comment_id=425637112490056,facebook,CommentedOnFacebookActivity
2022-02-13T10:06:38Z,Live with Buddy Shillingsworth,https://www.facebook.com/MMAMVAUSTRALIA/videos/669281367590509/,facebook,PostedOnFacebookActivity
2021-10-04T12:35:07Z,#reclaimtheline,https://www.facebook.com/MMAMVAUSTRALIA/posts/404878964565871,facebook,PostedOnFacebookActivity
2021-09-21T02:00:46Z,"Pic of former NSWPF Senior Constable Alexander Cooney in 2020. Yes he's real! I will be doing an Interview with Alex in the next week or so. If you have any questions for him send them in. It is time to overcome your fears and take action. Your community is waiting for you to speak up and stand with them. It is time to rebuild the trust that has been broken. While you are part of an institution I respect and love, it is not without its faults, and it is not above reprieve. These problems need to be aired with respect and with dignity. I am the first officer to go public about my concerns. I risked everything in doing so, but I know I am only the tip of the spear. Know this, by enforcing these rules upon the population, you are removing your own freedoms. Without police enforcement these agendas are crippled. Now is the time to act and be on the right side of history. - Alex Cooney",https://www.facebook.com/MMAMVAUSTRALIA/posts/396334185420349,facebook,SharedAPostOnFacebookActivity
2021-10-12T02:35:03Z,"ABOUT OUR LOGO The ‘Flip Covid the Bird’ is not an ‘angry’ logo. ‘Flip Covid the Bird’ logo is not built on negativity. The ‘Flip Covid the Bird’ is not a logo which is designed to cause offence or stimulate hatred towards others. ‘Flip Covid the Bird’ logo is not a logo designed to generate retaliation towards governmental bodies or promote a resistance to vaccination protocols or recommendations. It is a logo designed to promote and generate unity and a sharing of our frustrations in a peaceful and united front. It has been designed to simply put a smile on the many faces of those who have been impacted by the virus. Join us in #FlippingCovidTheBird and give everyone who has been impacted in some way an opportunity to vent our frustration in a non-violent, non-resistant and most of all….. a united approach to sharing our feelings and emotions and express that yes….. we are ‘ @ova.it.cvd #flipcovidthebird",https://www.facebook.com/MMAMVAUSTRALIA/posts/409900134063754,facebook,PostedOnFacebookActivity
2022-01-30T07:45:31Z,"Aboriginal and Torres Strait Islander [viewers, listeners, readers] are advised that the following video contains images and voices of people who have died. Here is the amazing and beautiful video that @the.australian has accused me of “blackfishing” for. The #justasking video was created by the amazing team @nsw_freedomkeepers @freedomkeepers_aus @firstnations_freedomkeepers And features some great questions by: @yarraka_bayles @guyala_lala @thrivingnow @trinity_jean @mama.of.wilds @sj_holman @xo_cini_xo @tee_es_aych @jandamarrasart @jandamarra_cadd @isaac_l_harrison Uncle Dean Uncle Max ❤️ Let it be known that no white man coerced, pushed, intimidated, tricked or forced anybody to ask these questions or speak on this video and nothing was “scripted”.",https://www.facebook.com/MMAMVAUSTRALIA/posts/477908953929538,facebook,PostedOnFacebookActivity
2022-01-10T10:43:06Z,Any questions,https://www.facebook.com/MMAMVAUSTRALIA/videos/328179772497732/?comment_id=328227839159592,facebook,CommentedOnFacebookActivity
2021-10-22T22:45:07Z,Faye Joy 💯 ,https://www.facebook.com/MMAMVAUSTRALIA/posts/416844196702681?comment_id=416853683368399&reply_comment_id=416862050034229,facebook,CommentedOnFacebookActivity
2021-05-29T11:42:23Z,"Craig Kelly, an Australian Federal Member of Parliament who has integrity.",https://www.facebook.com/MMAMVAUSTRALIA/posts/322828692770899,facebook,SharedAPostOnFacebookActivity
2021-05-23T07:09:23Z,"Less than a week to go. Amazing line up of speakers at each location. Choose the poster to share with your family, friends and random strangers ❤️ b&w version to print cheaply and stick up on your community notice boards ❤️",https://www.facebook.com/MMAMVAUSTRALIA/posts/318941349826300,facebook,PostedOnFacebookActivity
2021-12-31T21:58:56Z,"I don’t have it in me to do some big motivational New Years post. Let’s be real, 2022 is probably going to be even worse than 2021. In 2021 I lost my job of 12 years and career of 18. Not one former work colleague was there for any support, to have my back, or fight for me in the slightest. In 2021 I lost my father. No words can be said. In 2021 I also lost a valuable First Nations elder who led my Sydney rallies and was involved in many of our meetings as a cultural advisor. In 2021 I lost hope numerous times, and numerous times people I had met on these platforms picked me up, held me up and had my back. I now consider many of you my real friends. We’ve been through a lot together, and never did you sway. I’ve been lucky enough and honoured to have met many of you at our events in 2021 and that is what I treasure. When I lost my father you all reached out. When I lost my job you all reached out. You constantly encouraged and motivated, bringing love and hope. So coming into 2022 I’d like to thank all the people that were “strangers” to me, yet stood strong by my side. To all the people that are still strangers, thank you! To the people who have bumped into me or sent messages of support. THANK YOU!! To the people who have become amazing friends. THANK YOU!! Thank you all, much love to you, you are all so so appreciated! ❤️",https://www.facebook.com/MMAMVAUSTRALIA/posts/459969472390153,facebook,PostedOnFacebookActivity
2021-09-10T08:08:35Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/389501546103613,facebook,PostedOnFacebookActivity
2022-01-13T08:24:00Z,"I don’t know what even to say anymore. Each time you think more people are sure to wake up, they somehow prove the opposite.",https://www.facebook.com/MMAMVAUSTRALIA/posts/467518354968598,facebook,PostedOnFacebookActivity
2021-11-02T11:15:56Z,"Janice Sayer yes I’d love to see some victories. I had my own little one, but that only got me 10 extra days which at the end of the day is nothing really.",https://www.facebook.com/MMAMVAUSTRALIA/videos/261124215977642/?comment_id=261149765975087&reply_comment_id=261192122637518,facebook,CommentedOnFacebookActivity
2022-01-10T23:23:39Z,Parliament House Canberra,https://www.facebook.com/MMAMVAUSTRALIA/videos/921134655259840/,facebook,PostedOnFacebookActivity
2021-11-22T23:00:37Z,#mmamv #reclaimtheline #freedomkeepersunited,https://www.facebook.com/MMAMVAUSTRALIA/posts/436263264760774,facebook,PostedOnFacebookActivity
2022-01-08T05:29:25Z,Sara Victoria jess,https://www.facebook.com/MMAMVAUSTRALIA/videos/1551569455227305/?comment_id=1551643015219949&reply_comment_id=1551653321885585,facebook,CommentedOnFacebookActivity
2021-07-12T00:34:34Z,"Australian Parliament House petition No Mandatory CV19 vx. https://www.aph.gov.au/e-petitions/petition/EN2753 In 3 days signatures went up from 24,000 to 309,833+!!!. There is another one I’ll post and join us on 24 July. Keep your foot on the pedal until the message gets through!",https://www.facebook.com/MMAMVAUSTRALIA/posts/350430693344032,facebook,SharedAPostOnFacebookActivity
2021-12-21T02:05:43Z,Uncle Bumajin with the anthem “let the world know we’re here to be heard”,https://www.facebook.com/MMAMVAUSTRALIA/posts/453238479729919,facebook,PostedOnFacebookActivity
2021-11-04T21:08:48Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/424670115920089?comment_id=424994695887631,facebook,CommentedOnFacebookActivity
2021-10-25T23:04:41Z,When the science can be manipulated to say whatever you want it to. If you want to believe the vaccine lessens your chances of dying in a car crash or be eaten by a shark go ahead 🤣😂. Factually the numbers probably showed that very sick people that were unvaccinated died of something they were always going to die from anyway. And maybe more unvaxxed drivers died then vaxxed as the vaxxed were “staying inside” and not driving. Anyway who cares. I hope the vaccine makes you all live forever and gives you wings.,https://www.facebook.com/MMAMVAUSTRALIA/posts/418815976505503,facebook,PostedOnFacebookActivity
2021-05-12T04:27:48Z,"Just over 2 weeks to go until my family hit the streets again... Linking arms for the annual @mmamv_australia rally!! Going to be a beautiful day of culture, connection and community!! This is a family safe event, marching through Sydney again with POLICE PERMIT approved. 💛👊🏽",https://www.facebook.com/MMAMVAUSTRALIA/posts/311777680542667,facebook,SharedAPostOnFacebookActivity
2021-11-10T00:12:45Z,"To all those people making fun of us the last 12 months screaming “iTs NoT eVeN mAnDaToRy” but now encouraging this behaviour, where is your line?? What if they mandate how many children you can have and what sex? What if they mandate how much money you can earn? What if they mandate what you eat? What if they mandate other medical procedures? When is mandatory not ok for you?",https://www.facebook.com/MMAMVAUSTRALIA/posts/428152818905152,facebook,PostedOnFacebookActivity
2022-02-11T03:46:09Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/957045678267620/,facebook,PostedOnFacebookActivity
2021-10-24T10:32:19Z,Kristal King she didn’t say it was false. She said it was personal and shouldn’t of been posted. That’s a bit different.,https://www.facebook.com/MMAMVAUSTRALIA/posts/417634646623636?comment_id=417712576615843&reply_comment_id=417770186610082,facebook,CommentedOnFacebookActivity
2021-11-05T06:30:49Z,GiGi GA ,https://www.facebook.com/MMAMVAUSTRALIA/posts/424981115888989?comment_id=425141522539615&reply_comment_id=425215745865526,facebook,CommentedOnFacebookActivity
2021-07-17T01:54:39Z,Men!!! Where you at?? Join the Freedom Keeper team next Thursday night for their first ever “Men against medical mandates”. Register here https://docs.google.com/forms/d/e/1FAIpQLSfx_jfYQfE_pwGB8BmRlinWLDvvlTOVQ2gKQKq-aKUQo66_jw/viewform Hope to see many of you there!,https://www.facebook.com/MMAMVAUSTRALIA/posts/353741716346263,facebook,SharedAPostOnFacebookActivity
2021-08-23T05:14:57Z,They ‘need’ everyone who ‘can’ get jabbed to get jabbed... is this altruism or commerce? #truthtransparencyandaccountability,https://www.facebook.com/MMAMVAUSTRALIA/posts/377778607275907,facebook,SharedAPostOnFacebookActivity
2021-10-16T03:37:47Z,"With so much media attention on NBA player @kyrieirving who has been told he can’t play again until he gets vaccinated, why is no media talking about the vaccine injury that put a hold to @toughlay NBA season. Why doesn’t anyone want to talk about that? #bloodclot #vaccine #nba #nbacovid",https://www.facebook.com/MMAMVAUSTRALIA/posts/412603363793431,facebook,PostedOnFacebookActivity
2022-02-11T23:41:48Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/1145085366303429/,facebook,PostedOnFacebookActivity
2022-02-08T09:19:20Z,Nicole Watson Zahra hired one for all of 10 mins,https://www.facebook.com/MMAMVAUSTRALIA/videos/253581176953165/?comment_id=253581493619800&reply_comment_id=253697263608223,facebook,CommentedOnFacebookActivity
2022-01-02T23:45:05Z,Canberra Old Parliament 3rd January #StandWithUs,https://www.facebook.com/MMAMVAUSTRALIA/videos/460706185713056/,facebook,PostedOnFacebookActivity
2022-01-15T08:45:20Z,Jade-adelle Galvin apparently we can get the stuff back. Just need to figure out the system. We’d asked if we can hire the same trucks to bring all the stuff to another location but they wouldn’t answer that question 😩,https://www.facebook.com/MMAMVAUSTRALIA/videos/639871317135359/?comment_id=639924407130050&reply_comment_id=640004727122018,facebook,CommentedOnFacebookActivity
2021-11-13T03:42:25Z,"Dear media, We no longer want to hear what you have to say. We no longer believe anything you say. We used to look to you to educate us on what was happening in the country and the world. We looked to you for you investigating journalism and expose the truth.. . What you’ve done is just expose yourself. You lie and do it with a straight face. You roll your eyes at the truth. You dismiss everyone that hasn’t been brainwashed as crazy, no matter what their role, job, education or social status. When you do slip out the truth, you’re still not able to logically digest what you’ve just said. E.g “two full vaccinated 90 year olds just died with covid. It’s really important for everyone to go and get vaccinated.” 😳🤯. Dear media. We now laugh at you and mock you. Koshi and Karl Stefanovic are just class clowns and bullies. Never again will we trust you. Never again will we support you and never again will we take you seriously. #mmamv",https://www.facebook.com/MMAMVAUSTRALIA/posts/430172938703140,facebook,PostedOnFacebookActivity
2021-10-25T07:32:42Z,"Wow 🥲 Did you ever picture the day BLM leaders would be standing side by side with us screaming “my body my choice”?!? It’s what has needed to happen for so long. While the media would have you believe this was an anti-V rally only, today we were joined!! Watch this full video to see the truth. BLM advocate and freedom of choice advocate @kyrieirving has brought the people together. For those who don’t know who Kyrie Irving is. He’s an NBA player who has stood against the mandates and put his $35 million a year contract on the line by refusing the V. It was mandated in his city meaning he could only play half the games. His team then added to the coercion and said no, if he’s only playing half the games they won’t let him play any of the games until he gets the V.",https://www.facebook.com/MMAMVAUSTRALIA/posts/418410956546005,facebook,PostedOnFacebookActivity
2021-10-25T01:20:26Z,"A fundamental aspect of science is that it can always be questioned. That is how we grow. From questioning the flat world theory, to Darwinism, to the more currently debated COVID issues - one should refrain from being so sure about always being on the right side. Make a scientific opinion mandatory and you will kill the scientist in doctors. The public will have merely robots following orders and guidelines, disguised as local doctors. - Dr Safwan Hayati",https://www.facebook.com/MMAMVAUSTRALIA/posts/418249633228804,facebook,PostedOnFacebookActivity
2021-10-14T23:33:39Z,"Now more than ever it’s important to make sure you’ve got your brothers back. We’ve all been a bit quiet, a bit different, a bit distant, and what’s happening in the world is affecting us all differently. We’re losing connections and often not even knowing it as days have turned to weeks and then to months. Make sure you all check in!!! To the brothers fighting over their beliefs regarding lockdowns or needle status, just stop. We’ve had different opinions all along about everything but we always had each other’s backs. Woman, jobs, family, money, the bullshit music you played, never came between us. What happened to the days of your brothers begging and pleading to security guards to let you in a club when you were underage or “forgot you I.D”? What happened when the whole crew would refuse to enter if just one of us was denied entry for wearing the wrong clothing or shoes? What’s changed? Continue to have your brothers back!! Don’t stop now cause the TV is telling you to. @mybrotherskeepertv #mybrotherskeeper #mbk #mybodymychoice #gotyourback #ruok #checkin #mentalhealthawareness #supportsmallbusiness",https://www.facebook.com/MMAMVAUSTRALIA/posts/411802843873483,facebook,PostedOnFacebookActivity
2021-11-27T22:32:50Z,This is the moment that @nswpolice help and support Uncle Max during the march in Sydney. Max did his best to walk as far as he could and then police drove him back to the stage to speak. The police were amazing yesterday for the duration of the event. #mmamv,https://www.facebook.com/MMAMVAUSTRALIA/posts/439258487794585,facebook,PostedOnFacebookActivity
2021-07-05T07:13:19Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/345876667132768,facebook,SharedAPostOnFacebookActivity
2021-10-18T00:50:24Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/4541040635944176/,facebook,PostedOnFacebookActivity
2021-10-26T08:02:38Z,"If you’ve been affected by the recent mandates or know someone who has been affected, please come down and show your support. . This will not be a rally or a protest. There will be no guest speakers. This is purely to show a United front for each other and let others know that they are not alone in this. . We have strength and power in our numbers. There will be a microphone and PA system there so that anyone, should they want to, can talk about their personal experience and how this is affecting them. . Please come down and connect with others who are in the same position. You are not alone!!",https://www.facebook.com/MMAMVAUSTRALIA/posts/419031539817280,facebook,PostedOnFacebookActivity
2021-11-08T07:00:05Z,"Wow!! Not only is the state I live in now at 100% vaccinated, they say it could go over 100% 😳. . Guess the people I was protesting with on the weekend were all ghosts 🤷🏻‍♂️. Either way, if the government says my whole state are vaccinated why are they putting in mandates and does this mean I can go back to work on Monday 🤯",https://www.facebook.com/MMAMVAUSTRALIA/posts/427111039009330,facebook,PostedOnFacebookActivity
2021-12-15T09:37:14Z,Michael Simms chats with Senator Roberts and Australian firefighters Robert Hernandez (NSW) and Brenton Mazey (Qld) about the State of the Nation.,https://www.facebook.com/MMAMVAUSTRALIA/posts/449752970078470,facebook,SharedAPostOnFacebookActivity
2021-11-13T12:09:32Z,Police say a man dies from a gun shot. The government says someone died of covid. We’ve been telling you this for a long long time and you’re still not listening. If I say too much I will get banned for fake news. But please people listen to this and use your brain!!,https://www.facebook.com/MMAMVAUSTRALIA/posts/430390052014762,facebook,SharedAPostOnFacebookActivity
2021-11-06T20:52:20Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/426231189097315?comment_id=426237609096673,facebook,CommentedOnFacebookActivity
2022-01-27T06:08:17Z,Wayne Anderson sorry I don’t understand that question.,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476076844112749&reply_comment_id=476120900775010,facebook,CommentedOnFacebookActivity
2021-11-10T10:28:04Z,Massive letter writing campaign YES,https://www.facebook.com/MMAMVAUSTRALIA/videos/2976347902614568/?comment_id=2896425160602008,facebook,CommentedOnFacebookActivity
2021-05-09T22:23:21Z,WIN!!!!! 2 free tickets to “Connected”. Sydney’s night or nights for all freedom fighters and truth warriors. All you need to do share this post and tag 2 friends. Simple right?!? Don’t forget sales only open for another 8 days. Don’t miss out 🙂,https://www.facebook.com/MMAMVAUSTRALIA/posts/310267670693668,facebook,SharedAPostOnFacebookActivity
2022-01-09T02:06:17Z,Adam Poppett they have kind of been putting the call out for the last 4 weeks for people to join them. Not enough have. Consensus from a lot of people were “give us an exact date and we will come”. Let’s see.,https://www.facebook.com/MMAMVAUSTRALIA/posts/464916548562112?comment_id=464925565227877&reply_comment_id=465012118552555,facebook,CommentedOnFacebookActivity
2021-11-08T12:09:05Z,Claudia Martinez we’ve had 4 in Sydney. None have been shut down. Some people may not like it but we follow the offical procedures set out to have a rally in the city of Sydney. There have been no arrests or fines at any Millions March events in Sydney.,https://www.facebook.com/MMAMVAUSTRALIA/posts/427159922337775?comment_id=427197589000675&reply_comment_id=427239822329785,facebook,CommentedOnFacebookActivity
2021-07-10T23:28:30Z,"For anyone who feels like I shouldn’t share information I’ve learned about vaccines because I’m not a doctor, I hope you~ -Do not share recipes if you’re not a chef. -Do not share diet tips if you’re not a nutritionist. -Do not share fitness information if you’re not a personal trainer. -Do not share your political views if you’re not a politician. -Do not share pictures you took if you’re not a photographer. -Do not rant about what your favorite sports team should be doing if you’re not a coach. -Do not tell me what to wear if you’re not a stylist. -Do not talk about cars unless you’re a taxi driver or mechanic. - Do not step foot in your garden if you are not a horticulturist. - Do not sing or pick up a musical instrument if you are not a musician. -Do not talk about religion unless you are a pastor or minister. - Do not educate your children if you are not a teacher. The list can go on and on and on. Since, ya know, we absolutely cannot be knowledgeable on a topic unless we have a degree pertaining to it or have a career specializing in that particular subject.",https://www.facebook.com/MMAMVAUSTRALIA/posts/349697886750646,facebook,SharedAPostOnFacebookActivity
2022-02-07T22:43:58Z,The people remove the blue Australia flag at the Governor Generals and replace it with the Aboriginal flag and the red ensign. The police tried to take them down. This is what happened.,https://www.facebook.com/MMAMVAUSTRALIA/posts/483434563376977,facebook,PostedOnFacebookActivity
2021-11-21T10:50:00Z,"Angelo Castiglione you actually need to hire the domain, it costs money and they would like 6-12 months notice. They also would most likely not approve the event even if you tried to book it 6 months in advance and had the money. If you’ve got connections with them by all means definitely hook it up for us.",https://www.facebook.com/MMAMVAUSTRALIA/posts/435106471543120?comment_id=435271384859962&reply_comment_id=435333824853718,facebook,CommentedOnFacebookActivity
2021-05-29T11:41:49Z,"Raw highlights from the footage I managed to capture at the anti-government/lockdown protest at Flagstaff Gardens today. Despite the police showing up at my home last night and accusing me of being a protest organiser and warning me against attending, today they looked over my independent media credentials and gave me the all clear. I have no idea what they are doing, but it's all over the place. They should have never come to my home and threatened me for doing my reporting job. People will interpret todays events differently, some people will see police doing their jobs to keep the State safe, others will see police terrorising members of the public expressing their anger at the situation in Victoria. I primarily see an over the top police response, and a shameful waste of public resources to control people that the government finds problematic to their narrative. There was a few hundred police personal today in and around the gardens, most of the time they were just in groups walking around and chatting with each other. The show of force was completely unnecessary and theatrical.",https://www.facebook.com/MMAMVAUSTRALIA/posts/322828439437591,facebook,SharedAPostOnFacebookActivity
2022-01-16T22:20:56Z,"Umbu Sohauhau sorry. Yes I have spoken to the girl personally. She is a real person and this is her real story. I apologise for my shortness, it’s just that many of the vaccine injury stories I share people demand proof. And other than sharing the persons story I don’t know how I can “prove” anything. Similar to my own sons vaccine injury story. It happened in front of my eyes. We rushed him to hospital and he was never the same. How do I prove that?",https://www.facebook.com/MMAMVAUSTRALIA/posts/469241528129614?comment_id=469270458126721&reply_comment_id=469840694736364,facebook,CommentedOnFacebookActivity
2021-07-04T12:11:48Z,"Why are blood clots the only reactions we hear about in the media when there are thousands of other reactions? This is aged care worker Janelle after receiving her second Pfizer vaccination. Both injections have caused serious reactions within minutes of receiving them and she is now in rehab to learn to walk and control her body again. Janelle feels ignored and pushed to the side. She can no longer work, she has ran out of sick leave and there is no financial help available for her. This happened due to Janelle doing what she was told and doing what she was told was safe. She didn’t want to put the residents she cared for at risk but Janelle is now the one needing help.",https://www.facebook.com/MMAMVAUSTRALIA/posts/345377817182653,facebook,SharedAPostOnFacebookActivity
2021-11-05T21:56:38Z,Chynah Kani ,https://www.facebook.com/MMAMVAUSTRALIA/posts/425236519196782?comment_id=425400255847075&reply_comment_id=425637012490066,facebook,CommentedOnFacebookActivity
2021-11-27T02:45:40Z,Sydney!!! Stand up!! #MMAMV,https://www.facebook.com/MMAMVAUSTRALIA/videos/199253795710006/,facebook,PostedOnFacebookActivity
2021-11-18T11:01:21Z,"All but 3 residents got covid. Along with 22 staff. 87 of these cases were vaccinated. 2 of them were unvaccinated. Family members of residents in long-term care facilities should also encourage their loved ones being cared for in these facilities to get a booster vaccine, a spokesperson for the DPH said.. 😂🤣😂🤣😂🤣😂😂🤣😂🤣. What’s it take to wake up those still sleeping????",https://www.facebook.com/MMAMVAUSTRALIA/posts/433426218377812,facebook,PostedOnFacebookActivity
2021-03-17T00:37:32Z,"Court Decision - July 2017 - Vaccines can cause SIDS IV. CONCLUSION In this case, I have concluded, after review of the evidence, that it is more likely than not that the vaccines played a substantial causal role in the death of XXX without the effect of which he would not have died. The role of inflammatory cytokines as neuro-modulators in the infant medulla has been well described and is likely the reason for a significant number of SIDS deaths occurring in conjunction with mild infection. I have concluded that it is more likely than not that the vaccine-stimulated cytokines had the same effect in this vulnerable infant during sleep. Take that in for a minute. SIDS = Vaccination Death SIDS is 100% death from vaccination....saying otherwise is the equivalent of wearing a sign that says, I have no critical thinking skills whatsoever. SIDS is an invention of the medical field, which literally means Sudden Infant Death Syndrome. The study of SIDS cases reveals these deaths are clustered in and around vaccination times. The medical system declares that although it doesn't know what causes SIDS, it's sure it ISN'T the vaccines. Make sense? Of course it doesn't. All this of course happening while each vaccine insert lists death or conditions associated with death as side effects. So just to recap the logic. The cause of SIDS is unknown but they know it's not the vaccine, even though the vaccine insert admits death can result. Awakening can be painful but it's better than the alternative. Thinking won't cost you a thing....repeating the lies you've been fed might cost you everything. OK, now revisit SIDS, which happens to occur predominately around vaccination. Now we know the US has the highest day of birth infant mortality in the industrial world. After day of birth SIDS decreases until the largest spike and most frequent occurences happen at 2,4, and 6 months of the infants life. Hmm....what events happen at 2,4, and 6 months?? Think harder.... The peak age for SIDS is 2,4, and 6 months, which coincides with the introduction of wellness checks, which are an invented ritual where you allow your newborn to be injected with a few dozen toxic as holy hell vaccines. The US currently sits 58th in infant mortality...but it's anything but the vaccines Right? A 2011 study published in Human & Experimental Toxicology, for instance, observed that “The US childhood immunization schedule specifies 26 vaccine doses for infants aged less than 1 year—the most in the world…yet 33 nations have lower IMRs [infant mortality rates].” They found that across the 34 nations analyzed “a high statistically significant correlation between increasing number of vaccine doses and increasing infant mortality rates.” http://journals.sagepub.com/doi/abs/10.1177/0960327111407644 Also, a recent study published in Vaccine titled, “Co-administration of live measles and yellow fever vaccines and inactivated pentavalent vaccines is associated with increased mortality compared with measles and yellow fever vaccines only” found multiple infant vaccines dramatically increased the risk of mortality in a trial conducted in the West African country of Guinea-Bissau. https://www.ncbi.nlm.nih.gov/pubmed/24325827# Another study found, ”The case fatality was increased for children who had received DTP with or after measles vaccine compared with children who had received measles vaccine as the most recent vaccine” https://www.ncbi.nlm.nih.gov/pubmed/17092614# A new study published in Current Medicine and Chemistry titled, “Sudden infant death following hexavalent vaccination: a neuropathologic study,” lends support for the long theorized link between an ever-expanding number of infant vaccines and Sudden Infant Death Syndrome (SIDS). http://www.eurekaselect.com/115921/article Given the number of ‘antigenic’ exposures in vaccines, singularly, and in multi-dose form, the number of possible immunological reactions in newborns is simply mind-blowing especially considering just how little we know about the immune system, the developing brain and infant physiology. In 2011, a study was published in Statistics in Medicine titled “A modified self-controlled case series method to examine association between multidose vaccinations and death,” found that based on the review of 300 unexplained sudden unexpected deaths (uSUD) following either penta- or hexavalent, “a 16-fold risk increase after the 4th dose could be detected with a power of at least 90 per cent,” and “A general 2-fold risk increase after vaccination could be detected with a power of 80 per cent.” https://www.ncbi.nlm.nih.gov/pubmed/21337361 Another 2011 study published in PLoS titled “Sudden unexpected deaths and vaccinations during the first two years of life in Italy: a case series study,” investigated a signal of an association between vaccination in the second year of life with a hexavalent vaccine and sudden unexpected deaths (SUD) in the two day window following vaccination, which was reported in Germany in 2003. The Italian study sought to establish whether hexavalent vaccines increased the short-term risk of SUD in infants. The study analyzed 604 infants who died of SUD, 244 (40%) of whom had received at least one vaccination. Four deaths occurred within two days from vaccination with the hexavalent vaccines, representing a 50% increase in relative risk. The relative risk for SUD for the risk periods 0-7 and 0-14 days were 100% [2.0 RR] and 50% [1.5 RR] higher, respectively. The study concluded that there was a 120% [2.2 RR] increased risk associated with the first dose of hexavalent vaccine. http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0016363 One of the first studies to offer an explanation was published in 2006 in the international journal of pathology, Virchows Archives titled, “Sudden infant death syndrome (SIDS) shortly after hexavalent vaccination: another pathology in suspected SIDS?“. The study discussed how previous expert analysis performed by the European Agency for the Evaluation of Medical Products in 2003, following an investigation they conducted into the emergence of a link between hexavalent vaccines and 5 cases of infant deaths that occurred, paid little attention “to examination of the brainstem and the cardiac conduction systems on serial sections, nor was the possibility of a triggering role of the vaccine in these deaths considered.” The study goes on to report on the autopsy findings of a 3-month old female infant who died suddenly and unexpectedly immediately after the administration of the hexavalent vaccine. The autopsy revealed “The cardiac conduction system presented persistent fetal dispersion and resorptive degeneration.” The author hypothesized, “The unexpected death of this vulnerable baby (infant with bilateral hypoplasia of the arcuate nucleus) could have been triggered by the hexavalent vaccination. This case is consistent with the triple-risk model of SIDS, a hypothesis comprising an underlying biological vulnerability to exogenous stressors and some triggering factors in a critical developmental period.” https://www.ncbi.nlm.nih.gov/pubmed/16231176 Another case study published in Forensic Science International in 2008 titled, “Beta-tryptaseand quantitative mast-cell increase in a sudden infant death following hexavalent immunization,” described a fatal case of a 3-month-old female infant, who died within 24 h of vaccination with hexavalent vaccine from vaccine-induced shock. They concluded:“…that acute respiratory failure likely due to post hexavalent immunization-related shock was the cause of death.” https://www.ncbi.nlm.nih.gov/pubmed/24083600/?i=2&from=sids%20vaccine About 11,300 newborns die within 24 hours of their birth in the U.S. each year, 50 percent more first-day deaths than all other industrialized countries combined, the report's authors stated http://www.cbsnews.com/news/us-has-highest-first-day-infant-mortality-out-of-industrialized-world-group-reports/ They will come up with a variety of excuses for this...anything to point the finger at mothers and other factors and take the focus away from the shots. The birth day hep B shot and synthetic vitamin K shot.....Both of which are done in the US on the day of birth within hours and both are linked to a number of adverse reactions including SIDS. https://www.cbsnews.com/news/us-has-highest-first-day-infant-mortality-out-of-industrialized-world-group-reports/ Do I have your attention yet? Ask yourself why most people have no idea these studies exist and why the media never reports on any of this including our embarrassing infant mortality rate. We have a society that has been covering up infant deaths for several decades so they can profit from vaccination. SIDS was so rare before vaccination started you won't even find it mentioned. The choice is yours...start thinking and let's save the children by making everyone aware of the information or continue to do nothing and pretend this isn't happening, which makes you an accessory to this immoral and evil society.",https://www.facebook.com/MMAMVAUSTRALIA/posts/275141757539593,facebook,SharedAPostOnFacebookActivity
